Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
2147,10,0.5065,22.79,324.3,0.06210,0.999933,"RPL14 RPL18 RPL18A RPS17 UBTF RPL21 RPS16 RPS6 RPL27 CLNS1A"
2148,5,0.6157,6.157,91.29,0.05730,0.996692,"PPP1R8 BCAS2 WBP11 CTNNBL1 SF3A3"
2149,5,0.5449,5.449,249.8,0.02055,0.996692,"GJA3 PNRC1 PLS1 TDRD12 GOLGA6C"
2150,7,0.5092,10.69,197.7,0.04809,0.999299,"LDLR MYLIP NR1H2 SREBF1 LDLRAP1 CCND3 CYB5B"
2151,7,0.5132,10.78,305.8,0.03260,0.999299,"FNDC1 PNLDC1 C6orf99 ULBP1 POTEF CCR6 IYD"
2152,8,0.5343,14.96,303.1,0.04478,0.999679,"AEBP2 UBE2E3 PCGF5 UBE2E1 OTUB1 PCGF3 SUZ12 RING1"
2153,4,0.5938,3.563,111.0,0.02908,0.992931,"OR52I2 POGZ CTDNEP1 ZMYM4"
2154,13,0.5119,39.93,598.5,0.06009,0.999993,"TBC1D7 BLOC1S5 CD83 GCM2 NEDD9 SYCP2L EDN1 TMEM170B NQO2 DTNBP1 GCNT2 RNF182 TFAP2A"
2155,15,0.5045,52.97,664.5,0.07087,0.999999,"GFPT2 SQSTM1 CBY3 DOK3 GRM6 RASGEF1C PRR7 FLT4 ZNF346 HMP19 PHYKPL MXD3 RNF44 CANX ZNF454"
2156,5,0.5017,5.017,115.6,0.03841,0.996692,"UEVLD C11orf58 IST1 HBB PDCD6IP"
2157,4,0.5706,3.424,149.9,0.02122,0.992931,"KRTAP1-1 ZNF517 TEX29 MUC5B"
2158,6,0.5161,7.741,232.9,0.03065,0.998474,"CNIH4 SF3B4 CLEC4A FAM25G EEF1A1 RPL23A"
2159,4,0.5652,3.391,131.0,0.02382,0.992931,"C1orf198 C15orf43 FAM96A BCLAF1"
2160,11,0.5057,27.81,342.8,0.07084,0.999969,"B3GNT5 TM9SF2 UGCG B4GALT5 SPTLC2 SLC35A3 B3GNT2 TMEM165 C10orf76 SPTSSA COL4A3BP"
2161,4,0.5186,3.112,139.8,0.02062,0.992931,"SLC22A9 TRIM35 GINS4 ELP3"
2162,5,0.5324,5.324,193.5,0.02550,0.996692,"FCRL4 SERPINA5 C1orf192 NPL MYC"
2163,8,0.5190,14.53,230.8,0.05561,0.999679,"MED7 TTC1 TAF7 PTTG1 DDX41 LARS LSM11 GNB2L1"
2164,14,0.5004,45.54,623.3,0.06535,0.999997,"ANKK1 APOA1 DDI1 C11orf53 HTR3A RAB39A BLID C11orf88 C11orf87 GUCY1A2 NXPE1 NXPE4 HSPB2 EXPH5"
2165,4,0.5165,3.099,137.5,0.02086,0.992931,"TNF PARVG EDNRA CORO1A"
2166,4,0.5291,3.175,136.1,0.02156,0.992931,"BRD4 GRHL3 ZNF280A GAP43"
2167,10,0.5320,23.94,339.9,0.06237,0.999933,"TBCC PFDN6 WDR92 PFDN1 URI1 C21orf59 PDRG1 PFDN2 POLR2I TBCB"
2168,4,0.5231,3.138,118.6,0.02418,0.992931,"FAM171A2 URB1 LHX8 MRTO4"
2169,7,0.5247,11.02,169.9,0.05655,0.999299,"FERMT1 TCF7L2 GATA6 RAB10 UBE2Z CTNNB1 TTC7A"
2170,4,0.5646,3.388,123.4,0.02513,0.992931,"OR6B2 RPL39L EHBP1L1 PTP4A3"
2171,15,0.5019,52.69,661.8,0.07078,0.999999,"OR2V2 CBY3 RASGEF1C UNC5A UIMC1 ZNF879 EIF4E1B PRR7 HMP19 MXD3 RUFY1 RAB24 TRIM41 CREBRF ZNF454"
2172,5,0.5302,5.302,204.1,0.02417,0.996692,"CCDC92 MS4A2 KCNG1 RARRES3 TOP3B"
2173,4,0.5177,3.106,121.5,0.02343,0.992931,"TRIM25 STAC2 RPL36AL ZC3H10"
2174,4,0.5204,3.122,132.5,0.02175,0.992931,"ADCK3 OR2A14 FMOD CHI3L1"
2175,12,0.5315,35.08,286.0,0.1017,0.999986,"ADAT2 DOHH DPH5 TTC4 DPH1 DPH2 DPH6 RTCB DNAJC24 DHPS N6AMT1 EIF5A"
2176,4,0.5315,3.189,133.2,0.02208,0.992931,"SLMAP RBM44 SLC16A11 AQP12B"
2177,6,0.5030,7.544,245.9,0.02842,0.998474,"GPRIN1 EIF4E1B CDHR2 OR2Y1 OR52E8 ZNF454"
2178,6,0.5434,8.152,312.4,0.02451,0.998474,"RNASEL TEDDM1 CR2 ZBED6 DYRK3 GPR37L1"
2179,4,0.5128,3.077,111.9,0.02501,0.992931,"MAML3 PTPRT AHCYL1 DCUN1D1"
2180,7,0.5129,10.77,298.9,0.03328,0.999299,"TECTA DSCAML1 MPZL3 FXYD2 RNF26 PCSK7 FOXR1"
2181,5,0.5564,5.564,205.6,0.02515,0.996692,"RNF166 UCP2 PABPN1L ADAMTS18 ANAPC2"
2182,18,0.5018,76.77,644.7,0.1014,1.00000,"YARS ALG11 NARS NEDD8 PHF5A PSMA1 PSMA2 PSMA6 SMU1 U2AF1 SF1 CSE1L CCT3 VCP SNRPD1 SNRPG CLNS1A EIF3CL"
2183,6,0.5124,7.685,219.0,0.03219,0.998474,"PLG C6orf118 SLC22A2 LPA TULP4 QKI"
2184,5,0.5021,5.021,176.4,0.02623,0.996692,"LRTOMT ARFGEF2 FOLR1 ARAP1 CRISP3"
2185,27,0.5068,177.9,1663,0.09387,1.00000,"TNFSF14 ELANE SGTA ZNF556 APC2 ATP8B3 KISS1R SCAMP4 ZNF554 MOB3A CELF5 TJP3 C19orf10 PLIN3 UQCR11 AES DIRAS1 SEMA6B ZNF77 SLC39A3 C19orf26 UBXN6 ZNF555 GAMT CSNK1G2 THOP1 TLE2"
2186,4,0.5459,3.276,149.0,0.02044,0.992931,"GSTCD MSGN1 KIAA1211 PDCD1"
2187,14,0.5158,46.94,300.6,0.1250,0.999997,"MFN2 CRLS1 HTRA2 MTX2 TIMM13 MTCH2 PTPMT1 CLPB ROMO1 YME1L1 PAM16 SAMM50 TIMM44 DNAJC11"
2188,14,0.5025,45.73,515.6,0.07759,0.999997,"ATP6V0A4 TRPV5 ARHGEF5 ZNF862 FAM115C EPHB6 AGBL3 OR9A2 ARHGEF35 BRAF CTAGE4 PRSS1 RAB19 TAS2R60"
2189,4,0.6086,3.652,148.5,0.02281,0.992931,"DZIP1L CTAGE9 PTPN9 MYO1B"
2190,9,0.5165,18.60,492.2,0.03517,0.999853,"CCDC19 C1orf61 OR10J5 APCS C1orf204 VSIG8 SLC25A44 CADM3 SLAMF8"
2191,4,0.5240,3.144,110.5,0.02585,0.992931,"DEFB130 SENP6 TRIM48 DEFB135"
2192,4,0.5719,3.432,117.1,0.02670,0.992931,"DRD5 MSX1 NCOR2 TBL1XR1"
2193,4,0.5199,3.120,148.4,0.01955,0.992931,"GPX5 COL9A1 PNPLA6 DCHS2"
2194,6,0.5029,7.544,232.5,0.02994,0.998474,"RTP1 KNG1 ABCF3 CRYGS HRG LPP"
2195,5,0.5263,5.263,209.5,0.02342,0.996692,"ECEL1 GOLGB1 RABL3 PCP4 BBX"
2196,7,0.5078,10.66,256.3,0.03795,0.999299,"OR6V1 KEL PODXL CLCN1 TRPV5 FAM131B TAS2R41"
2197,5,0.5301,5.301,120.0,0.03919,0.996692,"VEZT CDIPT THG1L ANKRD49 NAA25"
2198,8,0.5161,14.45,351.2,0.03786,0.999679,"RERG M6PR CLEC2B KLRF1 TAS2R20 PRH2 TAS2R13 TAS2R46"
2199,6,0.5946,8.920,137.5,0.05629,0.998474,"ARCN1 COPZ1 COPA COPB2 COPE COPG1"
2200,24,0.5102,140.8,1260,0.09718,1.00000,"COL12A1 GABRR1 MYO6 BAI3 SMAP1 B3GAT2 DPPA5 PRSS35 FAM135A GJA10 KHDC1L LGSN SLC17A5 COX7A2 GJB7 MB21D1 KHDC1 MEI4 FILIP1 KHDC3L HTR1E COL19A1 DDX43 C6orf57"
2201,4,0.5482,3.289,140.8,0.02163,0.992931,"TMEM71 C19orf35 VSTM5 CYP11B1"
2202,7,0.5067,10.64,234.0,0.04115,0.999299,"RPS14 THOC3 TAF7 NHP2 DDX41 WDR77 GNB2L1"
2203,5,0.5540,5.540,93.58,0.05077,0.996692,"RBX1 IDH3A SLC4A7 DDX5 GLMN"
2204,19,0.5015,85.76,1191,0.06523,1.00000,"SNURF FSIP1 GJD2 GREM1 LPCAT4 MKRN3 NPAP1 CHRNA7 TRPM1 TMCO5A ARHGAP11A ARHGAP11B FMN1 JMJD7 SLC12A6 THBS1 C15orf53 OTUD7A GABRA5"
2205,5,0.5261,5.261,165.4,0.02912,0.996692,"LRRC37A2 TTK ORC3 FSTL4 LSM10"
2206,5,0.5215,5.215,130.7,0.03573,0.996692,"TPK1 ETS2 FAM126B GLS TTC7A"
2207,9,0.5050,18.18,281.4,0.05724,0.999853,"TSEN34 TSEN54 TSEN2 SGOL1 CCDC174 CHCHD4 SEC13 TRNT1 TADA3"
2208,4,0.6685,4.011,140.3,0.02633,0.992931,"TBC1D26 DEK GMPR HOXA4"
2209,6,0.5041,7.561,271.3,0.02599,0.998474,"NUP210 TMEM40 FANCD2OS PPARG MKRN2 TRIM77"
2210,5,0.5587,5.587,58.64,0.07528,0.996692,"BRAT1 PPP2CA PSMG1 WDR73 PSMG2"
2211,8,0.5268,14.75,255.1,0.05160,0.999679,"KRIT1 CAB39 ITGB1BP1 PDCD10 CCM2 CDC42 MESDC1 WNK1"
2212,6,0.5094,7.641,267.6,0.02661,0.998474,"FBXO28 OBSCN HSD11B1 CDC42BPA ACTA1 C1orf198"
2213,14,0.5046,45.92,272.6,0.1325,0.999993,"MED1 MED7 TOE1 USPL1 MED26 MED9 MED17 ICE2 ELL MED19 MED25 MED16 MED8 EAF1"
2214,9,0.5039,18.14,410.5,0.04061,0.999853,"MC1R JMJD8 RHBDL1 CENPBD1 NME4 HBA1 TCF25 HBZ RAB11FIP3"
2215,4,0.5457,3.274,102.9,0.02867,0.992931,"TMEM216 RUNX1 TRIM6 CBFB"
2216,8,0.5291,14.81,146.8,0.08338,0.999679,"HSCB TAMM41 SOD2 PTPMT1 LETM1 TRIAP1 FXN LONP1"
2217,6,0.5068,7.602,233.7,0.03001,0.998474,"NAV2 GPR3 ASB4 SOX10 DUSP4 MITF"
2218,7,0.5341,11.22,259.5,0.03939,0.999299,"MPZL3 UPK2 BLID SCN3B ETS1 BSX OR8B8"
2219,4,0.5115,3.069,150.1,0.01905,0.992931,"IL17REL SPATS2L MARCKS FAM109B"
2220,13,0.4691,36.59,265.1,0.1117,0.999993,"NDNL2 NSMCE4A RMI2 SMC6 NSMCE1 RMI1 SMC5 BLM NSMCE2 TOP3A SPRTN RNF4 MAGOH"
2221,4,0.5532,3.319,137.8,0.02227,0.992931,"GIMAP1 ZBTB48 GNA15 CYP2D6"
2222,13,0.5003,39.02,576.5,0.06083,0.999993,"OR2V2 CBY3 UNC5A UIMC1 EIF4E1B MXD3 RUFY1 RAB24 TRIM41 CREBRF CLTB TSPAN17 ZNF454"
2223,4,0.5268,3.161,125.0,0.02321,0.992931,"MRPL52 ZNF334 CENPO CCT7"
2224,4,0.5193,3.116,136.7,0.02109,0.992931,"GPR63 C15orf40 GOLGA6L10 MEI4"
2225,6,0.5036,7.554,321.2,0.02217,0.998474,"GMCL1 SYTL2 IKZF2 GCSAM RNF13 TRPM8"
2226,8,0.6275,17.57,236.1,0.06514,0.999679,"YTHDC1 SRP72 POLR2B SDAD1 EXOSC9 CENPC UTP3 EXOC1"
2227,4,0.5919,3.552,131.0,0.02491,0.992931,"OBSL1 RESP18 C1orf233 NKX1-2"
2228,9,0.5128,18.46,240.2,0.06673,0.999853,"TBCC RPL7L1 BYSL SLC39A7 NFYC NFYA NFYB TAF8 MED20"
2229,8,0.5511,15.43,186.0,0.07098,0.999679,"IPO4 NUP98 CTR9 IPO7 TAF10 RPL27A EIF3F IPO5"
2230,6,0.5011,7.516,266.0,0.02633,0.998474,"SLC25A41 SH3GL2 SH3GL1 PTPRD TEK KDM4C"
2231,12,0.5074,33.49,417.3,0.07054,0.999986,"NPLOC4 GPS1 ANAPC11 SRP68 NOL11 ACTB RPL38 TBCD USP36 FTSJ3 INTS2 NUP85"
2232,18,0.5055,77.34,558.7,0.1151,1.00000,"SURF6 EXOSC2 RNF20 GTF3C4 CDK9 NCBP1 RPL35 PRPF4 TEX10 TTF1 CDC26 MED27 GLE1 SEC16A NUP214 NOL8 NDOR1 MED22"
2233,8,0.5071,14.20,306.5,0.04217,0.999679,"TBC1D3C TBC1D3 MTRNR2L8 OR4F21 OR4F5 TBC1D3H RGPD6 OR4F4"
2234,4,0.5178,3.107,109.3,0.02579,0.992931,"FOSL1 MS4A2 PLA2G16 JUN"
2235,10,0.5215,23.47,395.5,0.05346,0.999933,"GTF2H2C GTF2A2 GEMIN5 GTF2H3 GEMIN6 CDK7 SNAPC5 CCNH GTF2H1 GTF2H2"
2236,8,0.5091,14.25,246.4,0.05152,0.999679,"OTOG KCNC1 MRGPRX1 CALCB MRGPRX3 PTH LIN7C TPH1"
2237,4,0.6429,3.857,80.87,0.04160,0.992931,"RBM7 ADAR XRN1 ZFC3H1"
2238,11,0.5057,27.81,418.2,0.05942,0.999969,"ATP6V0A4 SLC37A3 STRA8 TRPV5 AGBL3 OR9A2 ARHGEF35 DENND2A RAB19 TAS2R3 AKR1D1"
2239,4,0.5425,3.255,98.20,0.02974,0.992931,"ZMYND11 PDS5B KDM3B PDS5A"
2240,14,0.5010,45.59,616.3,0.06609,0.999997,"KCNJ1 PDZD3 ABCG4 ADAMTS15 APLP2 CCDC153 DSCAML1 FAM118B NLRX1 OR6X1 PANX3 SPATA19 TMEM136 ADAMTS8"
2241,5,0.5004,5.004,196.3,0.02368,0.996692,"ABCF3 IQGAP2 PPP1R36 TATDN1 TEAD4"
2242,4,0.6133,3.680,165.4,0.02078,0.992931,"CCL16 MLPH RAB17 LSM11"
2243,6,0.5340,8.010,123.6,0.05577,0.998474,"TINF2 METTL16 CDIPT PRPF38B WDR77 PRMT5"
2244,4,0.6487,3.892,122.9,0.02887,0.992931,"TRIP6 WBP1L USP4 SLC35G6"
2245,6,0.5156,7.734,134.1,0.05026,0.998474,"MARCH6 UBE2J2 MCL1 ELOVL1 RER1 UBE2G2"
2246,5,0.5483,5.483,200.5,0.02538,0.996692,"HNRNPAB ELL2 GPR150 FAM153A DCAF15"
2247,4,0.5150,3.090,122.8,0.02307,0.992931,"CCDC28A BACE2 OR6K3 NLRP14"
2248,5,0.5280,5.280,195.4,0.02506,0.996692,"ADCY7 GPR39 AGPAT4 KIAA1715 ZNF560"
2249,45,0.5002,495.2,2781,0.1471,1.00000,"PLD2 BCL6B TMEM256 SAT2 TMEM95 AIPL1 GABARAP PITPNM3 C17orf107 INCA1 KCTD11 CAMTA2 CHRNE OR1A2 ZNF232 ZNF594 ENO3 ALOX15 ACADVL ALOXE3 CHRNB1 CLEC10A DNAH2 DVL2 FXR2 HES7 MFSD6L MINK1 RCVRN SHBG SLC2A4 SPEM1 TNFSF12 C17orf74 OR3A1 P2RX1 GP1BA SCIMP TEKT1 RABEP1 ZFP3 SLC13A5 TRPV3 OR1A1 TM4SF5"
2250,11,0.5078,27.93,322.6,0.07499,0.999969,"LYRM4 NFS1 NUBP2 MMS19 TIMM9 TIMM10 CIAO1 NARFL FAM96B UBE2I NDOR1"
2251,9,0.5054,18.20,362.8,0.04560,0.999853,"FRMD1 RPS6KA2 PARK2 ERMARD CCR6 T GPR31 THBS2 QKI"
2252,18,0.5029,76.94,1186,0.05924,1.00000,"HOXB5 HOXB7 MBTD1 WFIKKN2 CALCOCO2 OSBPL7 ACSF2 MYCBPAP SCPEP1 CHAD HOXB9 NME1 RSAD1 SPAG9 ANKRD40 ATP5G1 NME2 IGF2BP1"
2253,7,0.5736,12.04,220.6,0.04883,0.999299,"SPDL1 DCTN5 DCTN2 ACTR10 DCTN4 VEZT DCTN6"
2254,4,0.5679,3.407,138.6,0.02271,0.992931,"KCNQ5 TTC30B SYNCRIP TTC30A"
2255,4,0.5269,3.162,141.3,0.02074,0.992931,"SH3BGRL3 DAW1 ASIC5 CTDSPL2"
2256,4,0.5184,3.110,118.6,0.02398,0.992931,"RNF112 WIF1 IFRD2 MTF1"
2257,4,0.5170,3.102,115.8,0.02445,0.992931,"TBR1 CD55 ATAD3C ARIH1"
2258,5,0.5476,5.476,115.7,0.04176,0.996692,"WBP1L MCL1 MARCH5 BAK1 ATP13A1"
2259,5,0.5064,5.064,215.4,0.02198,0.996692,"SEMA5B SPRY4 UBLCP1 PLAC8L1 CCM2"
2260,4,0.5448,3.269,156.0,0.01954,0.992931,"FBXW2 SUSD1 OR1L1 CHTF18"
2261,5,0.5383,5.383,175.7,0.02817,0.996692,"PLG GIMAP1 WNT9A SLC22A2 QKI"
2262,4,0.5317,3.190,140.0,0.02110,0.992931,"OR6C74 NCF2 RGS4 MAP7"
2263,4,0.6093,3.656,130.4,0.02573,0.992931,"POTEC ZNF385B ADIPOR1 DNAJC5"
2264,4,0.5454,3.272,170.5,0.01800,0.992931,"PNPLA1 HLA-DQA2 KRT72 ITK"
2265,5,0.5041,5.041,144.6,0.03158,0.996692,"TTK ZNF146 BUB1B OR51B6 CASC5"
2266,11,0.5181,28.50,272.4,0.08825,0.999969,"TAF13 GTF2H5 TAF4 TAF3 TAF12 TAF11 TAF8 TAF10 SBNO1 BRD2 TAF5"
2267,10,0.5048,22.72,631.2,0.03371,0.999933,"PADI3 LUZP1 WNT4 FCN3 C1QB TMCO4 CLCNKA TAS1R2 PINK1 CELA3A"
2268,7,0.5225,10.97,137.4,0.06760,0.999299,"RNASEH2C USP1 XRCC1 LIG1 RNASEH2A RNASEH2B WDR48"
2269,4,0.5364,3.219,155.4,0.01932,0.992931,"IFI16 EGR2 LENEP ASPRV1"
2270,5,0.5367,5.367,229.7,0.02190,0.996692,"CCDC74A HDDC2 HEBP2 RPE65 EBAG9"
2271,4,0.5559,3.336,124.8,0.02450,0.992931,"LGR6 CCDC175 OR51E2 SYTL3"
2272,7,0.5119,10.75,227.9,0.04255,0.999299,"PIH1D1 POLR2B HEATR2 WDR92 POLR2M URI1 RPAP3"
2273,11,0.5026,27.64,503.6,0.04997,0.999969,"HP ACTR3B ELMOD1 MXD1 HSD17B7 NEB FAM231A CEP170 MEIS1 MRPS27 PPIAL4D"
2274,5,0.5201,5.201,99.25,0.04544,0.996692,"WAC ATXN7L3 ENY2 PNISR NXF1"
2275,7,0.5241,11.01,186.4,0.05206,0.999299,"DHX36 ATR GTF2E1 NAA50 RAD17 SRPRB TOPBP1"
2276,4,0.5217,3.130,139.5,0.02078,0.992931,"OR2L8 OR4F21 ZSCAN31 OR5L1"
2277,7,0.6489,13.63,109.7,0.09926,0.999299,"TRIB1 STK40 DUSP5 DET1 RFWD2 DUSP4 PEA15"
2278,5,0.5499,5.499,218.1,0.02354,0.996692,"PAPPA2 BGLAP HIST3H2A C1orf115 EIF2S2"
2279,5,0.6031,6.031,68.45,0.07139,0.996692,"DHX29 CMIP AIP PRKAR1A STK11"
2280,13,0.5035,39.27,432.7,0.07887,0.999993,"TGFBR3 NCSTN SKI PSENEN PSEN1 SKIL SMAD4 LEMD3 TGFBR1 TGFBR2 RNF111 APH1A SMAD3"
2281,5,0.5036,5.036,233.3,0.02027,0.996692,"SPON2 DNAI2 KCNJ2 IREB2 SCN4A"
2282,9,0.5173,18.62,243.6,0.06647,0.999853,"GTF3C5 DNLZ GTF3C6 GTF3C4 TPI1 DOLK GTF3C1 GTF3C3 NDOR1"
2283,4,0.5327,3.196,124.5,0.02356,0.992931,"RHCE KIR2DL4 HLA-DRB1 OR1S2"
2284,4,0.5682,3.409,114.3,0.02712,0.992931,"BTBD10 OR10J1 TAGLN HBG2"
2285,5,0.5630,5.630,155.6,0.03288,0.996692,"RPS17 IMP3 CCNB2 RSL24D1 NOP58"
2286,4,0.5274,3.165,110.0,0.02611,0.992931,"RBBP6 PFKFB3 KLF6 FIP1L1"
2287,6,0.7430,11.14,131.9,0.07186,0.998474,"C14orf166 RTCB NKTR PYROXD1 FAM98B DDX1"
2288,8,0.5134,14.37,327.5,0.04016,0.999679,"OR4D5 CLDN25 OR6X1 TMEM136 NXPE2 BSX DRD2 APOA5"
2289,5,0.5102,5.102,153.7,0.03023,0.996692,"RAP1GAP2 CELSR1 GNA13 NANOGNB RIC8A"
2290,19,0.5023,85.89,781.0,0.09491,1.00000,"DIXDC1 ORAOV1 MRGPRF MYEOV FGF4 GSTP1 FGF19 NUDT8 CPT1A GAL MRGPRD MTL5 TPCN2 FGF3 BRMS1 CCDC36 IGHMBP2 ZNF20 PPP6R3"
2291,5,0.5074,5.074,159.2,0.02911,0.996692,"HLA-E RAD52 SPSB2 CLIC5 SGCE"
2292,5,0.5103,5.103,234.8,0.02042,0.996692,"NKX2-3 TPCN1 HOXC9 OR3A3 LGR5"
2293,4,0.5070,3.042,131.4,0.02136,0.992931,"NR3C1 RAB33B SNX9 CHTF8"
2294,10,0.5143,23.14,526.9,0.04059,0.999933,"ADPRHL1 PCCA RNF113B RAB20 EFNB2 CARKD SCEL ATP11AUN DCUN1D2 CCDC186"
2295,6,0.5164,7.746,180.8,0.03862,0.998474,"ZBTB11 ATR MCM2 GTF2E1 NAA50 RPL24"
2296,6,0.5158,7.737,154.5,0.04440,0.998474,"RBM39 TTI1 ZNF335 EIF2S2 TP53RK DSN1"
2297,5,0.5278,5.278,171.4,0.02827,0.996692,"RERE CDC37 SEC61A1 RIOK2 HSPE1"
2298,4,0.6006,3.603,123.0,0.02677,0.992931,"GCG TBC1D26 ACADM MS4A1"
2299,4,0.5596,3.358,141.6,0.02195,0.992931,"ORAOV1 ZNF713 RHOU EGFR"
2300,5,0.5218,5.218,180.4,0.02668,0.996692,"POLR1B BDKRB1 SRSF1 WDR12 BUB1"
2301,7,0.5159,10.83,173.1,0.05472,0.999299,"TRAPPC1 NDE1 METTL16 AURKB PELP1 WDR77 PRMT5"
2302,17,0.5007,68.10,512.2,0.1109,1.00000,"C9orf78 SURF6 ALG2 RNF20 GTF3C4 NCBP1 RPL35 PRPF4 TEX10 TTF1 CDC26 MED27 GLE1 SEC16A RBM18 NUP214 NOL8"
2303,9,0.5517,19.86,234.3,0.07297,0.999853,"TBP SF3B5 AKIRIN2 FBXO5 PSMB1 PPIL4 LTV1 TCP1 WTAP"
2304,13,0.5044,39.34,363.1,0.09184,0.999993,"TRAPPC11 TRAPPC12 SEC23B TRAPPC13 SEC23IP GOSR2 RAB1B SEC31A SAR1A SCFD1 RAB18 TRAPPC2L RAB1A"
2305,8,0.5037,14.10,233.5,0.05351,0.999679,"SSR2 SLC35B4 FNDC3B GANAB ADPGK NFE2L2 SUCO TRAM2"
2306,4,0.6256,3.753,158.0,0.02211,0.992931,"TMEM57 KIAA0922 TMEM39A TMEM131"
2307,15,0.5046,52.98,642.9,0.07298,0.999999,"GFPT2 SQSTM1 CBY3 DOK3 GRM6 RASGEF1C UIMC1 ZNF879 EIF4E1B PRR7 FLT4 MXD3 RUFY1 FGF18 ZNF454"
2308,4,0.5421,3.252,130.6,0.02293,0.992931,"KRTAP9-7 PIWIL1 TESPA1 RPL22L1"
2309,5,0.5155,5.155,140.3,0.03316,0.996692,"ORM1 PBRM1 BRD7 TCTE3 PHF10"
2310,7,0.5142,10.80,185.8,0.05127,0.999299,"BUB1B AURKB INCENP ESPL1 BIRC5 CDCA8 BUB3"
2311,4,0.5290,3.174,136.3,0.02152,0.992931,"STK11IP ENTPD1 RNASEK SYCE1"
2312,4,0.5180,3.108,130.9,0.02189,0.992931,"SMPD1 TREML2 CMC1 COX8A"
2313,4,0.5751,3.450,148.5,0.02158,0.992931,"STOX2 LMBR1 PTPRN2 ZBED6CL"
2314,5,0.5863,5.863,74.27,0.06505,0.996692,"UBE2J2 MCL1 MARCH5 VDAC2 UBE2K"
2315,10,0.5007,22.53,372.9,0.05424,0.999933,"OR9A4 ZNF800 ARHGEF5 OR2A2 AGBL3 OR9A2 ARHGEF35 CTAGE4 TAS2R3 OR2A1"
2316,4,0.5390,3.234,145.3,0.02066,0.992931,"TRAK1 SEC22C PPIA CCR2"
2317,6,0.5632,8.449,239.5,0.03250,0.998474,"TAS2R19 PRB1 PRB4 KRT81 PRB2 SPRR1A"
2318,4,0.5297,3.178,163.0,0.01825,0.992931,"SBNO2 ASXL3 FBXO22 KLK5"
2319,16,0.5078,60.94,458.0,0.1106,0.999999,"NUP205 BET1 TNPO3 RBM33 EXOC4 RINT1 NOM1 PSMC2 ORC5 RBM28 SRRT MEPCE PMPCB LSM8 SHFM1 CUL1"
2320,10,0.5117,23.03,435.6,0.04811,0.999933,"UBASH3B DSCAML1 HEPN1 MFRP THYN1 TMEM136 OAF TMPRSS13 NNMT BACE1"
2321,5,0.5123,5.123,193.5,0.02456,0.996692,"OR2T11 FOXP2 NR6A1 SLIRP IGF1"
2322,4,0.5161,3.097,113.8,0.02480,0.992931,"ST13 OR5A2 ZNF776 RRM1"
2323,7,0.5079,10.67,216.3,0.04426,0.999299,"IFITM5 CHID1 BET1L LMNTD2 ATHL1 SCGB1C1 ODF3"
2324,8,0.5038,14.11,201.3,0.06096,0.999679,"EIF3G POLR2F EIF3D EIF3E EIF3H TOMM22 EIF3I EIF3M"
2325,4,0.5382,3.229,128.9,0.02305,0.992931,"ZNF398 SLC41A2 DENR ANKHD1"
2326,13,0.5150,40.17,450.0,0.07783,0.999993,"MPEG1 CHRM1 SYT7 SLC22A8 SLC22A9 MS4A6E PGA3 TMEM109 SCGB2A1 LRRC10B MS4A4A SCGB1D1 MS4A15"
2327,6,0.5038,7.558,169.6,0.03995,0.998474,"PSMA4 RPS17 RPLP1 TIPIN TICRR SRP14"
2328,5,0.5041,5.041,171.4,0.02703,0.996692,"CDYL ZCCHC4 SUZ12 MAP3K2 ARPP19"
2329,16,0.5010,60.12,930.0,0.05882,0.999999,"PARM1 CSN2 PRR27 CXCL9 UGT2B11 TMPRSS11B C4orf22 UGT2B28 SULT1B1 UGT2A1 HTN3 UGT2A3 UGT2B4 UGT2B7 AMTN UGT2B15"
2330,8,0.5040,14.11,222.0,0.05597,0.999679,"ATXN10 TUBG1 NEDD1 ZMAT5 DHX9 HAUS5 TUBGCP6 HAUS4"
2331,5,0.5456,5.456,119.2,0.04053,0.996692,"FAF1 MDM2 PSME3 UBE2D3 MDM4"
2332,4,0.5616,3.370,149.0,0.02102,0.992931,"SCGB1D4 DAK AHNAK DYNC1I1"
2333,10,0.5007,22.53,342.7,0.05849,0.999933,"YARS RFC5 NEDD8 DTL TRAPPC3 SEC13 PRC1 AURKB RCC1 RPS18"
2334,4,0.6052,3.631,92.27,0.03495,0.992931,"IRF2BPL HDAC3 IRF2BP1 IRF2BP2"
2335,9,0.5127,18.46,301.3,0.05465,0.999853,"GUK1 YARS GGPS1 ALG1 HYOU1 PPA1 DPAGT1 RABGGTB SLC35B1"
2336,5,0.6401,6.401,200.4,0.02952,0.996692,"SLX1A EME1 SLX4 MUS81 VRK1"
2337,4,0.5046,3.027,128.2,0.02174,0.992931,"TCF20 ACBD3 ZNF496 FBXO42"
2338,4,0.5549,3.329,120.7,0.02522,0.992931,"STX2 LRRC43 EDARADD SETD1A"
2339,4,0.5361,3.216,82.13,0.03445,0.992931,"PRPF19 CHGB INCENP SF3B2"
2340,5,0.5208,5.208,183.3,0.02624,0.996692,"TMEM178B MAN2A1 ARHGEF10 GIMAP7 GIMAP4"
2341,10,0.5072,22.82,297.5,0.06707,0.999933,"NOP14 SLBP GRPEL1 GAK LETM1 DHX15 HAUS3 MED28 RFC1 STX18"
