Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
604,10,0.2064,9.288,280.1,0.03002,0.999933,"SEC61A1 ZCCHC2 LCE4A PQLC1 RBM22 FAM110C RHD PTMA OR2A1 OR2A7"
605,13,0.2094,16.33,367.5,0.03985,0.999993,"FABP5 PAH PSMB6 FICD SYCP3 C12orf50 NGDN CKAP4 PSMF1 FBXO7 THAP1 PSMB5 HNRNPC"
606,27,0.3097,108.7,704.7,0.1253,1.00000,"VPS28 EXOSC4 PUF60 RPL7 MED30 RPL8 POP1 POLR2K KIAA1429 MTBP EIF3E INTS8 UTP23 CPSF1 RAD21 TCEB1 ATP6V1C1 EMC2 RPL30 TAF2 EIF3H ENY2 TONSL BOP1 RRS1 COPS5 RPP25L"
607,15,0.2115,22.21,361.6,0.05366,0.999999,"CHIC2 PRRX1 DHX29 GNB1 PDGFRA CMIP GSX2 TWIST2 AIP PDE4D PRKAR1A STK11 STRAP SCFD2 KCTD5"
608,20,0.3063,58.19,403.1,0.1161,1.00000,"RTEL1 USP37 ZNRD1 DSCC1 MMS22L WDHD1 POLE4 CHTF18 POLR1A FEN1 TRAIP ARMC5 POLE3 POLE2 TOP1 CHTF8 CD3EAP RFC3 TCOF1 POLR1E"
609,12,0.5121,33.80,393.1,0.07497,0.999986,"NCSTN PSENEN PSEN1 SMAD4 TGFBR1 TGFBR2 RBPJ SUCLA2 SUCLG1 APH1A SMAD3 MSI2"
610,9,0.2025,7.292,233.3,0.02819,0.999853,"KIAA0907 EBPL WBP4 NUFIP1 NKTR CLDN10 SNRPB2 WDR73 DAXX"
611,8,0.3584,10.03,118.8,0.06929,0.999679,"MARCH6 UBE2J2 MCL1 MARCH5 RER1 VDAC2 SMG6 SMG7"
612,13,0.3007,23.46,219.5,0.08722,0.999993,"PLAA USP14 USP15 DDI2 C16orf72 BRAP NGLY1 NFE2L1 RAD23B AMBRA1 TRIP12 UBR5 UBC"
613,9,0.5595,20.14,264.4,0.06658,0.999853,"HBS1L DIS3L FOCAD TTC37 AVEN FNTB FNTA SKIV2L PELO"
614,15,0.2064,21.67,305.2,0.06072,0.999999,"WDR1 PPP1R8 SF3B4 PSMB4 PRPF3 BCAS2 WBP11 EIF3A RBM8A IPO13 ARIH1 CTNNBL1 SF3A3 CAPZB MAGOH"
615,35,0.2045,121.7,771.2,0.1264,1.00000,"NCOA4 SLC25A28 RTEL1 USP37 HSCB LYRM4 AGK RPP21 IREB2 DSCC1 ACO2 SOD2 WDHD1 SLC25A37 STARD7 POLE4 MMS19 FDX1L C19orf52 TIMM22 TIMM9 CHTF18 FEN1 GLRX3 TRAIP PAK1IP1 TIMM10 ARMC5 CIAO1 POLE3 POLE2 CHTF8 FAM96B RFC3 FXN"
616,18,0.2071,31.69,422.3,0.06468,1.00000,"IQCJ TCF12 RC3H1 BRAF CCDC50 SOX10 TCF3 OR2M4 CDKN1C MAP2K1 MAPK1 ID2 DUSP4 MITF PEA15 SOX9 IPO5 RNH1"
617,49,0.2014,236.8,1660,0.1187,1.00000,"CDON FXYD6 APOA1 THY1 SNX19 UBASH3B PVRL1 KCNJ1 RNF214 TECTA ZNF202 PDZD3 C11orf45 ABCG4 ADAMTS15 APLP2 CCDC153 DSCAML1 FAM118B HEPN1 IGSF9B MFRP MPZL2 MPZL3 NLRX1 OR6X1 PANX3 SPATA19 THYN1 UPK2 TMEM136 GLB1L3 KCNJ5 C11orf88 SCN3B TBCEL OAF PATE4 ADAMTS8 BACE1 GRIK4 NTM FEZ1 ARHGAP32 OR8D2 USP2 HEPACAM FLI1 FOXR1"
618,31,0.2007,93.33,952.0,0.08429,1.00000,"SRFBP1 CENPH RIOK2 IK RPS14 CENPK MED7 DDX46 TTC1 HARS THOC3 SRP19 CAMLG DIMT1 TAF7 NHP2 RPS23 UTP15 PTTG1 BDP1 SLU7 DDX41 ZCCHC9 ZMAT2 CCNH LARS SMN2 FBXO42 GNB2L1 PHAX TCEB2"
619,8,0.2095,5.866,225.0,0.02376,0.999679,"TLX1NB CYP4B1 PLEKHN1 CCDC58 WDR1 NBPF15 ULK4 RBM12B"
620,11,0.2031,11.17,310.5,0.03251,0.999969,"RLN2 CD46 SCLY CD55 LRP8 TMX4 ZNF367 OR9Q1 C1orf68 PTBP1 CRTAM"
621,22,0.4835,111.7,569.7,0.1540,1.00000,"ZNHIT1 BET1 WBSCR22 POLR2J CRCP MCM7 RINT1 CPSF4 PSMC2 POP7 ORC5 LAMTOR4 RBM28 TAF6 SRRT BUD31 MEPCE COPS6 PMPCB SHFM1 TRRAP RPP25L"
622,13,0.2036,15.88,362.0,0.03933,0.999993,"NUPL1 MATR3 LLPH PRRC2A LTB4R2 CCAR1 ANKRD11 HNRNPD SFSWAP CBWD5 NKTR DUSP10 CFAP20"
623,13,0.2005,15.64,498.6,0.02895,0.999993,"CCDC83 RFFL NEK9 CDC42EP1 HRASLS2 PPP1R9A SULF2 NEK6 GSTZ1 FAM46B CPEB4 MS4A1 CD1A"
624,13,0.2021,15.76,243.8,0.05519,0.999993,"UBIAD1 GPN1 POLR2B DHDDS FDPS KIF18A CWC22 NCAPD3 NCAPG2 NAPA GPN2 UBC NCAPH2"
625,30,0.2018,87.77,893.7,0.08427,1.00000,"DDX54 POLR1B TMA16 ZNRD1 PWP1 MCM6 RPF2 DDX18 DARS DUT MAK16 RSL1D1 ZC3H8 XRCC5 POLR1A MRTO4 ANAPC1 IMP4 NIFK RANBP2 WDR12 WDR33 ERCC3 PPAN NCAPH RRP1 NOP58 TCOF1 BUB1 POLR1E"
626,8,0.2012,5.633,175.1,0.02864,0.999679,"WBP1L SLC25A46 FAM50B ZFP91 PSMD13 SLC35A1 FIS1 CKAP5"
627,10,0.2001,9.006,228.1,0.03503,0.999933,"BEND3 FLII FAM110A ANLN DNM1L PMPCA FCGR3B DIAPH3 CYP11B1 ECT2"
628,17,0.2059,28.01,526.6,0.04759,1.00000,"A1BG OR2T3 ZNF350 ZNF418 ZNF615 GIGYF2 ZNF616 FPR2 ZNF613 EIF4E2 CNOT1 INTS6 CNOT10 RPRD2 GGNBP2 RPRD1B CNOT11"
629,6,0.7206,10.81,109.3,0.08180,0.998474,"SMARCA5 ZNRD1 POLR1A TOP1 TCOF1 POLR1E"
630,9,0.2212,7.962,266.5,0.02723,0.999853,"BMP10 TCN1 OR52E6 TMC1 PROKR1 ALG10 SYT8 IFITM2 OR5B21"
631,6,0.7430,11.14,131.9,0.07186,0.998474,"C14orf166 RTCB NKTR PYROXD1 FAM98B DDX1"
632,10,0.2156,9.703,281.0,0.03123,0.999933,"CEPT1 C1orf74 RDH8 DIO2 ACTL9 ADAR PRKRA SLC39A10 PNMA1 MTF1"
633,18,0.2022,30.93,503.1,0.05427,1.00000,"GSK3B GSK3A FUT3 FBXL12 ZNF440 GSKIP OR7D4 ZNF812 SAFB ZNF562 UBALD2 C19orf52 UBALD1 RANBP3 PAGR1 FOXK1 CBFB PAXIP1"
634,28,0.2004,75.76,865.4,0.07597,1.00000,"DDX54 POLR1B TMA16 MCM6 RPF2 DDX18 DARS DUT MAK16 RSL1D1 ZC3H8 XRCC5 MRTO4 ANAPC1 IMP4 NIFK RANBP2 WDR12 WDR33 ERCC3 PPAN NCAPH PRPF40A WDR75 RRP1 NOP58 BUB1 RPL37A"
635,12,0.2018,13.32,440.8,0.02785,0.999986,"OR8K1 VCAN GTPBP1 OGFRL1 PNPLA6 ADM PDXP PPIP5K2 OR2AG1 SOX6 ST8SIA4 LRP11"
636,11,0.2108,11.59,293.7,0.03543,0.999969,"RLF EHF SLC35C1 ZNF672 ZMYM4 CHAMP1 NR1H3 KMT2D KDM3B FIP1L1 KDSR"
637,7,0.2750,5.776,114.2,0.04313,0.999299,"FNTB SLC1A5 QARS NXT1 NME6 CTNNB1 FIS1"
638,11,0.2052,11.28,297.4,0.03412,0.999969,"RBM39 CEPT1 PLEKHA8 UBLCP1 CRYBB2 DCTN5 PLK1 OR2T10 NARFL NDUFAB1 SF3B2"
639,27,0.2046,71.82,781.1,0.07919,1.00000,"AAMP SURF6 ZNF574 ZNF622 POLR1B ZNRD1 PWP1 RPF2 MDM2 MAK16 RPF1 UBE2D3 ADRM1 MDM4 POLR1A MRTO4 DDX31 RPL35 WDR89 PPM1D RBM34 TOP1 TAF1D RRP1 TCOF1 UBA52 POLR1E"
640,30,0.3976,173.0,1369,0.1080,1.00000,"COL12A1 MTRNR2L9 MYO6 BAI3 KHDRBS2 SMAP1 IMPG1 KCNQ5 B3GAT2 DPPA5 PRSS35 IBTK FAM135A GJA10 KHDC1L LGSN SLC17A5 COX7A2 SYNCRIP MB21D1 KHDC1 MEI4 HTR1B FILIP1 KHDC3L COL19A1 EYS DDX43 C6orf57 CEP162"
641,12,0.2042,13.48,421.2,0.02938,0.999986,"NFIX NFIA NFIC ANKRD18A KANSL1L FUS OR1E1 ZNF431 PTTG1IP KLHL41 OR4S2 EIF4G2"
642,25,0.2314,69.41,609.8,0.09518,1.00000,"RPL5 ALG14 DDX20 DNTTIP2 RNPC3 CTC1 TINF2 RPAP2 ACD DCLRE1B OBFC1 POT1 TEN1 TERF1 TERF2 CDC7 RPF1 PRPF38B DR1 BCAS2 WDR3 GTF2B WDR77 CDCA8 PRMT5"
643,7,0.2206,4.633,144.6,0.02839,0.999299,"DCAF15 TIAL1 PDS5B FAM71B HNRNPA2B1 PDS5A NXF1"
644,13,0.2044,15.94,369.2,0.03877,0.999993,"F12 ATXN2 PUM2 ATXN2L GABRA6 FLT4 OR2Y1 PUM1 DBN1 PCDHB1 LSM12 LARP1 SRSF10"
645,9,0.2003,7.210,258.9,0.02538,0.999853,"UGT1A5 ZNF740 ATP6V0E1 LPP TMEM132B CNTN3 CETN3 CYLC2 HELZ"
646,9,0.2131,7.671,309.5,0.02288,0.999853,"LGALS8 PARS2 ASAH2B SFT2D2 PID1 ZNF706 MANBAL SUMO4 GALNT15"
647,20,0.2043,38.82,688.0,0.05063,1.00000,"HAND2 PBX2 PHOX2B HDAC2 GNAO1 GATA2 PBX1 TFAP2B PLA2G2A ACTL6A EHBP1 ISL1 NFRKB INSM2 SCT MEIS2 SIRT1 CREBBP EP300 MYC"
648,8,0.3602,10.09,134.6,0.06276,0.999679,"FLII WDR1 ECT2 DIAPH1 KIF20A CAPZB SRF PFN1"
649,7,0.2152,4.519,152.1,0.02649,0.999299,"HSD17B12 OR51A4 ROGDI DMXL2 UAP1 DNAJC19 TIMM17A"
650,8,0.2208,6.182,192.4,0.02881,0.999679,"AREG PM20D2 WDR1 GOSR2 LRRC61 SART1 POLA2 SSRP1"
651,10,0.2007,9.031,301.8,0.02730,0.999933,"PCCB RGS20 SRMS DCAF15 LAMC2 PDS5B CCDC84 SLC9A9 HNRNPA2B1 PDS5A"
652,8,0.2171,6.079,107.1,0.04705,0.999679,"USP37 ZFP91 VRK1 STX4 CHMP4B CHMP3 FIS1 C3orf38"
653,27,0.2018,70.82,772.4,0.07894,1.00000,"CDC37 FAM32A SF3A2 HAUS8 KRI1 EIF3G SNAPC2 CCDC94 CHERP GTF2F1 CHAF1A SUGP1 RPL36 LSM7 FARSA DDX39B RPS15 XAB2 FUBP1 PPAN DDX49 DNMT1 UPF1 POLR2G POLR2E TRAPPC5 UBA52"
654,16,0.2878,34.53,283.4,0.09869,0.999998,"CSDE1 DDX21 IER5L DPF2 SS18 ARID1A SMARCC1 SMARCE1 STRAP SMARCA4 BMS1 ARID1B SMARCB1 ARID2 SMARCA2 EIF4A1"
655,9,0.2073,7.464,294.7,0.02331,0.999853,"OR52L1 SLC52A1 ZNF619 PARK2 PTS HBE1 GCH1 MRGPRG DAXX"
656,10,0.2057,9.257,291.7,0.02884,0.999933,"TTLL9 BEND3 OR2K2 TRIM14 ADAM19 ANLN DNM1L PMPCA DIAPH3 FADD"
657,16,0.2035,24.42,401.1,0.05338,0.999999,"WDR83 INSC BTG1 C11orf58 KCNJ11 HPS5 ADAR XRN1 NCOR1 HDAC3 EIF4ENIF1 DCP2 USP47 DDX6 EDC4 TBL1XR1"
658,16,0.3007,36.08,415.9,0.07454,0.999999,"ARRDC4 SMARCA5 TMEM82 ZNRD1 PWP1 IER5 CYS1 POLR1A ITPKA TOP1 BPTF TAF1D CD3EAP TCOF1 POLR1E MYH9"
659,35,0.2036,121.1,815.3,0.1204,1.00000,"GTF3C5 AASDHPPT ADAT2 DNLZ DOHH FDXR MRE11A PGS1 TRMT61A GTF3C6 DPH5 PGAM1 GTF3C4 TPI1 VEZT ADAT3 C14orf166 CDIPT DOLK DPH1 ELP2 PTPMT1 RTCB SSB TPRKB TRMT6 THG1L GTF3C1 DHPS ANKRD49 GTF3C3 PYROXD1 FAM98B DDX1 RPRD1B"
660,10,0.2024,9.110,290.5,0.02850,0.999933,"HRH2 KCNMB1 OR5I1 C5orf63 DHCR7 EFHD1 DOCK4 CASP8 FADD ELAVL1"
661,58,0.1994,329.6,2158,0.1266,1.00000,"ANKK1 FXYD6 CRYAB APOA1 OR4D5 UBASH3B PVRL1 KCNJ1 RNF214 TECTA DDI1 TIMM8B PDZD3 C11orf45 ABCG4 ADAMTS15 APLP2 APOC3 CCDC153 CLDN25 DSCAML1 MFRP MPZL2 MPZL3 NLRX1 OR6X1 PANX3 PHLDB1 THYN1 UPK2 C11orf53 HTR3A TMEM136 RAB39A BLID C11orf88 TMPRSS5 OAF NNMT BSX COLCA2 ADAMTS8 BACE1 C11orf87 GRIK4 POU2F3 TRIM29 GUCY1A2 APOA4 NXPE1 CD3G NXPE4 HSPB2 APOA5 EXPH5 OR8B8 FOXR1 KBTBD3"
662,13,0.2024,15.79,335.5,0.04184,0.999993,"AAMP C8orf59 SURF6 ZNF574 CWC25 UNC5C NSRP1 PPIL1 CHD2 NCAPG2 SLC35E2B UBA52 SNRNP40"
663,38,0.2006,141.0,1184,0.1007,1.00000,"TBCC ERCC2 GEMIN4 PFDN6 BYSL RBM42 LENG1 SOD1 RPS16 SYMPK RUVBL2 PSMD8 WDR92 PFDN1 EXOSC5 FBL POLR1C SLC39A7 URI1 SAE1 GEMIN6 HNRNPL UBA2 NFYA TAF8 GEMIN7 C21orf59 SNRPD2 PDRG1 PFDN2 PAF1 CLASRP PSMC4 MED20 RPS19 POLR2I TBCB PRMT1"
664,8,0.3471,9.719,123.2,0.06528,0.999530,"CLDN1 CAB39 HSD17B12 TSC22D2 NRBP1 SMARCA2 SLC2A1 WNK1"
665,71,0.3515,873.6,3123,0.2111,1.00000,"FAM166A TOR4A CARD9 NRARP LHX3 TMEM8C AGPAT2 C9orf9 STKLD1 ABCA2 AK8 ARRDC1 C8G C9orf172 C9orf173 C9orf69 CCDC183 CLIC3 DBH DPP7 EGFL7 EHMT1 ENTPD2 EXD3 FAM69B FBXW5 GLT6D1 LCN10 LCN12 LCN15 LCN6 LCN8 LCNL1 LRRC26 MAMDC4 MAN1B1 NACC2 NOXA1 NPDC1 PHPT1 PPP1R26 RABL6 RNF224 SAPCD2 SARDH SDCCAG3 SLC34A3 SSNA1 TMEM210 TUBB4B UAP1L1 USP20 C9orf116 FUT7 CAMSAP1 QSOX2 SOHLH1 RNF208 C9orf142 TMEM141 ZMYND19 NTNG2 CYSRT1 KCNT1 FAM73B NSMF OBP2A CACNA1B LCN9 PTGDS DPH7"
666,47,0.2018,218.1,1403,0.1271,1.00000,"PWP2 CIRH1A NAT10 NOB1 IMP3 MYBBP1A NOL10 RPP40 RPP21 GTPBP4 EXOSC1 RBM19 C1orf109 KRR1 WDR43 URB1 TRIAP1 MRTO4 TAF1C C3orf17 AK6 EXOSC10 HEATR1 NOC4L NOL6 NOP9 OIP5 PDCD11 POP5 TRMT112 UTP15 UTP20 ALDOA NOL9 PAK1IP1 TIMM10 WDR18 EIF6 SAE1 IMP4 CDK7 PELP1 SPATA5L1 WDR75 RRP1 DHX33 RPP30"
667,20,0.3650,69.36,405.4,0.1347,1.00000,"SSR2 FURIN IRS1 HSP90B1 GAB1 CCDC134 CNPY2 IRS2 SSR3 IGF1R MET OST4 OSTC STT3A EGFR CPD GRB2 PTPN11 SOS1 PTEN"
668,17,0.3712,50.48,383.4,0.1079,1.00000,"ADAT2 DOHH DPH5 TTC4 CDIPT DOLK DPH1 DPH2 DPH6 RTCB DNAJC24 TPT1 DHPS DPH7 N6AMT1 EIF5A RPRD1B"
669,23,0.2051,51.90,643.8,0.06997,1.00000,"OTOG HPX OR56B1 OR51I1 OR52B2 CALCB OR56A1 SYT9 PTH OR52W1 CCKBR OLFML1 OR52M1 RRP8 HBB CNGA4 OR51F1 TEAD1 OR5P2 NLRP10 OR52N4 RHOG ZNF214"
670,8,0.2140,5.992,174.8,0.03045,0.999679,"FAM196B CCNJL ADAMTSL5 ATP6V0E1 HAT1 GEN1 HIRA NASP"
671,45,0.2004,198.4,1325,0.1230,1.00000,"GUK1 CIRH1A RRP12 NOB1 EXOSC4 TMA16 IMP3 MYBBP1A POP4 RPP14 RPP40 RPP21 RPP38 POP1 C1orf109 SSB KRR1 URB1 TAF1C C3orf17 AK6 NOC4L OIP5 POP5 POP7 TRMT112 SHQ1 ALDOA NOL9 PAK1IP1 PPA1 TIMM10 WDR18 IMP4 OSGEP NOP10 TSR1 PELP1 SPATA5L1 NOP58 DDX55 DHX33 RPP30 WDR55 RPP25L"
672,8,0.2039,5.710,171.9,0.02950,0.999679,"LPXN DCAF15 PGRMC2 TIAL1 PDS5B HNRNPA2B1 PDS5A TMX3"
673,28,0.2006,75.82,1046,0.06437,1.00000,"ADCK3 EPHX1 FAM177B FBXO28 OBSCN CCDC185 HHIPL2 SNAP47 DISC1 SLC35F3 NTPCR TRIM17 ACTA1 C1orf198 GALNT2 PRSS38 PYCR2 WNT3A HIST3H3 CAPN2 C1orf95 PSEN2 ZNF695 GJC2 SIPA1L2 C1orf35 CAPN9 RAB4A"
674,10,0.2059,9.266,298.8,0.02824,0.999933,"GPX5 OR8K1 CRYGD COL9A1 PNPLA6 TIRAP OR2AG1 DCHS2 HDHD3 SOX6"
675,9,0.2007,7.225,156.3,0.03979,0.999853,"SRSF5 SAFB VIPR2 CDS2 VRK1 CHMP4B CHMP3 C3orf38 KDSR"
676,12,0.2071,13.67,411.8,0.03041,0.999986,"CSN1S1 FBXO21 TYW3 OR4C11 OR5I1 UHRF1BP1L OR4P4 MAP10 IL23R COX11 OR4D11 OR4S2"
677,23,0.2560,64.78,457.4,0.1140,1.00000,"ACACA FASN PGAM1 AGPAT6 ACLY CHP1 FDFT1 GPI LSS PGP SLC25A1 FDPS SQLE ENO1 TPI1 PFKP PGD HK2 ALDOA GAPDH PKM BSG SLC2A1"
678,9,0.2123,7.642,265.1,0.02628,0.999853,"SRD5A3 TK1 SPTSSB OR9I1 GLYATL1 C1orf195 OR7A17 HOXB3 BHLHE40"
679,11,0.2013,11.07,267.5,0.03684,0.999969,"TMEM71 C19orf35 VSTM5 MUS81 CDS2 VRK1 CYP11B1 CHMP7 CHMP4B CRAT CHMP3"
680,7,0.2183,4.584,185.0,0.02251,0.999299,"PQLC3 CCL11 HAS1 PDE6A ZNF343 FBXO17 SLC39A7"
681,11,0.4056,22.31,296.9,0.06537,0.999969,"RPL32 TSEN2 TOP2A SGOL1 CCDC174 CHCHD4 SEC13 TRNT1 LSM3 TADA3 SRSF10"
682,12,0.2032,13.41,205.9,0.05514,0.999986,"DEK DHX29 GNB1 CMIP AIP PDE4D PRKAR1A STK11 HOXA4 SOX9 FBXW11 KCTD5"
683,13,0.2022,15.77,413.7,0.03463,0.999993,"FAM35A PPP1R3C ACSM6 TBX3 MMRN2 NMNAT2 TTF2 PPRC1 LRIT2 OGFR C15orf41 CDAN1 DNAJC9"
684,12,0.2030,13.40,351.7,0.03444,0.999986,"OR6B3 OR8K1 PKNOX2 SLIT1 C10orf12 SC5D PNPLA6 TIRAP KCNK10 OR2AG1 NRSN2 SOX6"
685,8,0.6275,17.57,236.1,0.06514,0.999679,"YTHDC1 SRP72 POLR2B SDAD1 EXOSC9 CENPC UTP3 EXOC1"
686,14,0.2034,18.51,415.6,0.04004,0.999997,"SMPD1 GRXCR1 IGSF22 CLRN3 CALCB ASCL2 DNHD1 HBB TPP1 FHL5 RHOG ZNF214 CYB5R2 RNH1"
687,33,0.2004,105.8,926.3,0.09635,1.00000,"NPLOC4 AATF CDC6 DHX8 GPS1 NLE1 PSMD3 UTP18 ZNF830 CDC27 ANAPC11 SRP68 NOL11 KPNB1 SUPT6H ACTB RPL38 TBCD USP36 FTSJ3 INTS2 NUP85 ADRM1 PSMD12 PSMD13 PSMD1 VMP1 GOSR2 SAP30BP PSMC3 PSMC5 PSMD11 PSMD6"
688,11,0.2051,11.28,284.5,0.03549,0.999969,"IGSF22 ZNF605 UTF1 UNG CDS2 VRK1 CHMP4B GALNT9 CHMP3 INS KDSR"
689,28,0.2024,76.51,852.6,0.07767,1.00000,"ERCC2 GEMIN4 SNAPC2 SNRPA1 GTF2H2C GTF2A2 SNAPC3 MNAT1 SNAPC1 GEMIN5 GTF2H3 SAE1 GEMIN6 POLE2 CDK7 SNAPC5 PSMA3 TGS1 CCNH LRR1 SUPT3H GTF2H1 GTF2H2 SNRPB2 PSMC6 SMN2 DBR1 NAE1"
690,11,0.2032,11.18,237.5,0.04128,0.999969,"OR1M1 ANKS1B FBXL12 ANKRD17 CNOT4 G3BP1 FIZ1 OR7E24 MBD3L5 SERBP1 CAPRIN1"
691,8,0.2056,5.758,173.1,0.02955,0.999679,"FAM196B UGT1A5 ATP6V0E1 HAT1 GEN1 CNTN3 NASP HELZ"
692,10,0.2183,9.823,229.8,0.03784,0.999933,"IQGAP2 PPP1R36 APC TATDN1 AXIN1 ANKRD49 CSNK1A1 FKBPL TEAD4 SEPHS2"
693,10,0.2184,9.827,266.0,0.03322,0.999933,"CCL16 MLPH SRSF11 RAB17 ZRANB2 CHRM3 LSM11 BCLAF1 LUC7L2 SLC2A1"
694,8,0.2127,5.956,200.3,0.02681,0.999679,"OR52N2 CCDC28A OR2D3 BACE2 OR6K3 MOG NLRP14 OR5M9"
695,13,0.2347,18.31,319.0,0.05039,0.999993,"POLDIP3 RBM33 API5 CHTOP AZI2 PTPN2 DDX39B ZC3HC1 SARNP THOC6 STUB1 LMO4 FIS1"
696,10,0.2130,9.587,245.5,0.03485,0.999933,"SH3BGRL3 RBM12 DAW1 ASIC5 OR2L3 CTDSPL2 SCAF8 STK35 CTNNBL1 CDK13"
697,9,0.2080,7.490,181.5,0.03619,0.999853,"CEPT1 RNF112 WIF1 ADAR PRKRA SLC39A10 XRN1 IFRD2 MTF1"
698,31,0.2017,93.81,1266,0.06598,1.00000,"FAM103A1 FNDC1 TCP10L2 TCP10 FRMD1 PNLDC1 PLG RPS6KA2 C6orf99 PARK2 STX11 ULBP1 C6orf118 TTLL2 ERMARD CCR6 T FAM120B SLC22A2 FUCA2 LPA CNKSR3 PDE10A GPR31 ULBP2 KIF25 TULP4 IPCEF1 THBS2 QKI IYD"
699,10,0.2030,9.137,270.7,0.03048,0.999933,"PNPLA1 HLA-DQA2 SRSF11 KRT72 ZRANB2 ITK KRT8 BCLAF1 LUC7L2 SLC2A1"
700,126,0.2003,1577,4986,0.2314,1.00000,"CALR3 GDF1 ARMC6 CC2D1A TMEM221 DNASE2 OR10H5 ZNF69 COMP SLC5A5 OR7C1 JUND CCDC105 MVB12A FCHO1 KLF1 B3GNT3 UNC13A NCAN ISYNA1 CYP4F2 OR10H1 SLC1A6 IL12RB1 OR7A5 CIB3 COLGALT1 CRTC1 EPS15L1 HAPLN4 MEF2BNB PLVAP RTBDN SLC25A42 TM6SF2 TMEM161A TMEM38A WDR83OS CCDC124 MAP1S FBXW9 NR2F6 FKBP8 IL27RA LPPR2 DDX39A YJEFN3 CACNA1A LYL1 PGLYRP2 ADAMTS10 KIAA1683 AKAP8L NWD1 CLEC17A CNN1 ELAVL3 PBX4 RAD23A SLC35E1 SSBP4 RAB3A CALR DAND5 RFX1 C19orf44 TSSK6 MAST1 ZNF675 OCEL1 ZNF333 NXNL1 CYP4F3 GATAD2A ZNF700 ANKLE1 DNAJB1 OR7C2 PDE4C SMIM7 STX10 USHBP1 GMIP PRDX2 MAST3 ZNF486 ZNF564 OR7A10 PGPEP1 INSL3 OR10H2 WIZ CYP4F11 ARRDC2 TNPO2 AKAP8 CYP4F12 CYP4F22 EPHX3 GTPBP3 IER2 NDUFA13 OR10H3 PODNL1 RASAL3 EMR3 ZSWIM4 CILP2 CD97 CPAMD8 ZNF682 CRLF1 MEF2B RFXANK BST2 C19orf60 CERS1 IFI30 SYCE2 ZNF714 ZNF98 ZNF91 KXD1 SUGP2 ZNF101 HOMER3"
701,11,0.3574,19.66,429.2,0.04174,0.999969,"RASSF3 OR6C4 MME HMGA2 OR6C68 AVPR1A TSPAN31 SLC36A2 CALM1 LRRC57 RPL13"
702,40,0.3063,238.9,747.2,0.2241,0.999942,"C17orf70 XRCC3 RFWD3 FANCM FANCA XRCC2 MCM8 RAD51C RAD51D RAD51B RNASEH2C USP1 BRCA2 RAD51 ERCC4 MAD2L2 PALB2 SFR1 XRCC1 RNF8 BRIP1 FANCI FANCE C19orf40 FANCC FANCF FANCG FANCL LIG1 FANCD2 KIAA1524 MDC1 MCM9 RNF168 HUS1 UBE2T H2AFX RNASEH2A RNASEH2B WDR48"
703,11,0.2110,11.61,161.0,0.05965,0.999969,"CSDE1 WAC ADAR PRKRA XRN1 STRAP ATXN7L3 ENY2 PNISR NXF1 EIF4A1"
704,7,0.6012,12.63,139.0,0.07625,0.999299,"RBBP6 UBE3D CSTF3 BCL2L1 PAPOLA PCF11 CPSF3"
705,9,0.2009,7.232,232.8,0.02802,0.999853,"NTNG1 OR6V1 PTPRK POTEH POTEF C9orf89 SP1 IYD SKP2"
706,8,0.2090,5.852,204.1,0.02590,0.999679,"PRRC2A OR8K3 PTPRE PSMD5 ZNF223 HSPB11 STXBP5 SOCS3"
707,12,0.2004,13.23,310.5,0.03804,0.999986,"TCEB3 SMARCA5 DEK TMEM225 MGMT AFF4 SPTY2D1 RSF1 ZNF143 FAM196A BPTF TEAD4"
708,9,0.2095,7.541,235.7,0.02886,0.999853,"ENTPD8 GRIA4 FOXC2 UNC80 PCDHGA9 VPS4B RARG OR2T8 ZNF124"
709,9,0.2019,7.268,195.6,0.03291,0.999853,"FAM196B OR52E6 IFITM3 HAT1 ANAPC7 IFITM2 GEN1 HIRA NASP"
710,12,0.3499,23.09,255.1,0.07643,0.999986,"TBP SF3B5 FBXO5 PSMB1 PDCD2 PPIL4 CCNB1 LTV1 TCP1 WTAP GMNN CUL1"
711,49,0.2665,313.3,1013,0.2200,1.00000,"ALG12 DNAJC3 EFTUD1 UFSP2 FURIN DERL2 UBE2J1 IRS1 DOLPP1 UBA5 MPDU1 SLC33A1 FAF2 MANF UGP2 CDK5RAP3 ALG3 SEL1L ALG6 HSP90B1 CCDC134 CNPY2 IRS2 SSR3 ALG9 IGF1R DNAJB11 DPM3 MPI ALG8 SURF4 SEC63 UFL1 UFM1 ALG5 AUP1 DPM1 DPM2 HERPUD1 PMM2 SYVN1 UBE2G2 OST4 OSTC STT3A ARF4 UFC1 SEC62 C1orf27"
712,9,0.2186,7.868,203.7,0.03428,0.999853,"SH3BGRL3 RBM12 LMAN2 CTDSPL2 SCAF8 STK35 FAM24A CTNNBL1 CDK13"
713,9,0.3203,11.53,315.3,0.03343,0.999853,"KCNMB1 TAS2R19 PRB1 OR5H15 PRB4 KRT81 TAS2R42 PRB2 SPRR1A"
